"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTM3004US / 1335.8794k04",
"Serial No.","112081",
"Firmware Version","01.700",
"Date","2023-11-23",
"Time","01:03:09",
"Comment","",

"Meas. Place",,"1",,"2",,"3",,"4",,
"Type",,"Period",,"Frequency",,"Duty Cycle +",,"Mean Value",,
"Source 1",,"C1",,"C1",,"C1",,"C1",,
"Source 2",,,,,,,,,,
"Unit",,s,,Hz,,%,,V,,
"Gate Start [s]",,-2.794380e-03,,,,,,,,
"Gate Stop [s]",,2.706180e-03,,,,,,,,
"Upper Level [%]",,9.000000e+01,,9.000000e+01,,9.000000e+01,,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,5.000000e+01,,5.000000e+01,,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,1.000000e+01,,1.000000e+01,,1.000000e+01,,
"Wave count",,26397,,26396,,26396,,26395,,
"Current",,4.061706e-03,,2.462112e+02,,5.001067e+01,,1.509516e+00,,
"Average No.",,1.000000e+03,,1.000000e+03,,1.000000e+03,,1.000000e+03,,
"Min",,3.689300e-05,,2.461704e+02,,4.952941e+01,,3.051000e-03,,
"Max",,4.062101e-03,,4.856232e+02,,5.050471e+01,,1.680750e+00,,
"Mean",,2.656853e-03,,4.022910e+02,,5.001965e+01,,1.471128e+00,,
"StdDev",,7.430390e-04,,9.589671e+01,,2.213895e-01,,1.872965e-01,,
"Time of first value",,,,,,,,,,
"Time of last value",,,,,,,,,,
"Long term Min",,2.646500e-05,,2.461704e+02,,4.952941e+01,,-5.130000e-04,,
"Long term Max",,4.062101e-03,,5.599965e+02,,5.050471e+01,,1.685124e+00,,
"Long term Mean",,2.347880e-03,,4.353579e+02,,5.003823e+01,,1.551528e+00,,
"Long term StdDev",,4.261750e-04,,5.305178e+01,,5.641023e-02,,1.169907e-01,,
"Long term start time",,,,,,,,,,
"Long term end Time",,,,,,,,,,


"Index","Time Offset","Value","Time Offset","Value","Time Offset","Value","Time Offset","Value",
27,,4.008381e-03,,2.494750e+02,,5.001081e+01,,1.507734e+00,
28,,4.008223e-03,,2.494850e+02,,5.000983e+01,,1.507653e+00,
29,,4.007986e-03,,2.495050e+02,,5.001180e+01,,1.505709e+00,
30,,4.008223e-03,,2.494875e+02,,5.000983e+01,,1.510245e+00,
31,,4.008460e-03,,2.494800e+02,,5.001081e+01,,1.509732e+00,
32,,4.008381e-03,,2.494700e+02,,5.000688e+01,,1.509435e+00,
33,,4.007907e-03,,2.495000e+02,,5.000983e+01,,1.508139e+00,
34,,4.009645e-03,,2.494450e+02,,5.000786e+01,,1.510083e+00,
35,,4.007986e-03,,2.494925e+02,,5.000590e+01,,1.511028e+00,
36,,4.007986e-03,,2.495100e+02,,5.000786e+01,,1.506600e+00,
37,,4.008144e-03,,2.494850e+02,,5.000295e+01,,1.507950e+00,
38,,4.008065e-03,,2.494900e+02,,5.000786e+01,,1.506276e+00,
39,,4.008381e-03,,2.494775e+02,,5.000786e+01,,1.505331e+00,
40,,4.008855e-03,,2.494475e+02,,5.000885e+01,,1.505466e+00,
41,,4.008539e-03,,2.494700e+02,,5.000983e+01,,1.506978e+00,
42,,4.008539e-03,,2.494675e+02,,5.000885e+01,,1.508166e+00,
43,,4.008144e-03,,2.494850e+02,,5.000590e+01,,1.506006e+00,
44,,4.008144e-03,,2.494850e+02,,5.000885e+01,,1.508949e+00,
45,,4.007907e-03,,2.494900e+02,,5.000590e+01,,1.508544e+00,
46,,4.009724e-03,,2.494475e+02,,5.002850e+01,,1.505277e+00,
47,,4.008855e-03,,2.494575e+02,,5.001179e+01,,1.506546e+00,
48,,4.008618e-03,,2.494675e+02,,5.001081e+01,,1.508247e+00,
49,,4.008697e-03,,2.494525e+02,,5.000786e+01,,1.507626e+00,
50,,4.009092e-03,,2.494375e+02,,5.000885e+01,,1.507680e+00,
51,,4.008776e-03,,2.494475e+02,,5.000885e+01,,1.505952e+00,
52,,4.009329e-03,,2.494175e+02,,5.000884e+01,,1.508436e+00,
53,,4.008855e-03,,2.494475e+02,,5.000885e+01,,1.507329e+00,
54,,4.008460e-03,,2.494650e+02,,5.000786e+01,,1.506897e+00,
55,,4.009329e-03,,2.494325e+02,,5.001278e+01,,1.506600e+00,
56,,4.008223e-03,,2.494850e+02,,5.000885e+01,,1.506843e+00,
57,,4.008776e-03,,2.494550e+02,,5.000688e+01,,1.507815e+00,
58,,4.009171e-03,,2.494400e+02,,5.001376e+01,,1.508976e+00,
59,,4.009092e-03,,2.494400e+02,,5.000983e+01,,1.508544e+00,
60,,4.008776e-03,,2.494625e+02,,5.001179e+01,,1.509813e+00,
61,,4.008381e-03,,2.494775e+02,,5.000786e+01,,1.508814e+00,
62,,4.008223e-03,,2.494775e+02,,5.000393e+01,,1.509354e+00,
63,,4.007749e-03,,2.495025e+02,,5.000688e+01,,1.508436e+00,
64,,4.008223e-03,,2.494925e+02,,5.000885e+01,,1.508625e+00,
65,,4.008539e-03,,2.494725e+02,,5.000786e+01,,1.507599e+00,
66,,4.008065e-03,,2.494975e+02,,5.000983e+01,,1.507734e+00,
67,,4.008144e-03,,2.494750e+02,,5.000590e+01,,1.507545e+00,
68,,4.008934e-03,,2.494450e+02,,5.000983e+01,,1.506411e+00,
69,,4.008302e-03,,2.494725e+02,,5.000688e+01,,1.508166e+00,
70,,4.008381e-03,,2.494700e+02,,5.000688e+01,,1.509435e+00,
71,,4.008302e-03,,2.494900e+02,,5.001180e+01,,1.508058e+00,
72,,4.008381e-03,,2.494800e+02,,5.000786e+01,,1.508976e+00,
73,,4.008223e-03,,2.494950e+02,,5.001278e+01,,1.508949e+00,
74,,4.008144e-03,,2.494850e+02,,5.000786e+01,,1.509003e+00,
75,,4.008381e-03,,2.494725e+02,,5.000983e+01,,1.509624e+00,
76,,4.007986e-03,,2.494975e+02,,5.000786e+01,,1.509435e+00,
77,,4.007670e-03,,2.495200e+02,,5.001081e+01,,1.505034e+00,
78,,4.007907e-03,,2.495100e+02,,5.000983e+01,,1.506870e+00,
79,,4.007749e-03,,2.495150e+02,,5.000787e+01,,1.511568e+00,
80,,4.007275e-03,,2.495325e+02,,5.000492e+01,,1.506924e+00,
81,,4.007749e-03,,2.495225e+02,,5.001278e+01,,1.506870e+00,
82,,4.007670e-03,,2.495250e+02,,5.000787e+01,,1.507653e+00,
83,,4.007986e-03,,2.495000e+02,,5.001081e+01,,1.508085e+00,
84,,4.007512e-03,,2.495325e+02,,5.000983e+01,,1.507113e+00,
85,,4.007591e-03,,2.495150e+02,,5.000787e+01,,1.508247e+00,
86,,4.007512e-03,,2.495250e+02,,5.000590e+01,,1.510758e+00,
87,,4.007670e-03,,2.495200e+02,,5.000885e+01,,1.510272e+00,
88,,4.007749e-03,,2.495150e+02,,5.000492e+01,,1.508004e+00,
89,,4.007986e-03,,2.494950e+02,,5.000983e+01,,1.510218e+00,
90,,4.007275e-03,,2.495325e+02,,5.000688e+01,,1.509003e+00,
91,,4.007907e-03,,2.495075e+02,,5.000885e+01,,1.506546e+00,
92,,4.007512e-03,,2.495300e+02,,5.000885e+01,,1.506843e+00,
93,,4.007749e-03,,2.495175e+02,,5.001081e+01,,1.506033e+00,
94,,4.007986e-03,,2.495025e+02,,5.001180e+01,,1.508247e+00,
95,,4.007749e-03,,2.495175e+02,,5.000492e+01,,1.508625e+00,
96,,4.007907e-03,,2.495125e+02,,5.000983e+01,,1.507842e+00,
97,,4.007828e-03,,2.495200e+02,,5.001376e+01,,1.506816e+00,
98,,4.007828e-03,,2.495125e+02,,5.000786e+01,,1.508301e+00,
99,,4.007591e-03,,2.495350e+02,,5.000983e+01,,1.508328e+00,
100,,4.007591e-03,,2.495175e+02,,5.000393e+01,,1.509192e+00,
101,,4.007512e-03,,2.495250e+02,,5.000688e+01,,1.506924e+00,
102,,4.007670e-03,,2.495100e+02,,5.000590e+01,,1.507707e+00,
103,,4.007828e-03,,2.495100e+02,,5.000885e+01,,1.507545e+00,
104,,4.008539e-03,,2.494750e+02,,5.001179e+01,,1.504170e+00,
105,,4.008460e-03,,2.494875e+02,,5.001081e+01,,1.504359e+00,
106,,4.008144e-03,,2.494825e+02,,5.000786e+01,,1.507329e+00,
107,,4.007591e-03,,2.495225e+02,,5.000787e+01,,1.504818e+00,
108,,4.007907e-03,,2.495075e+02,,5.000786e+01,,1.506789e+00,
109,,4.007828e-03,,2.495025e+02,,5.000983e+01,,1.507248e+00,
110,,4.007907e-03,,2.495050e+02,,5.000885e+01,,1.509678e+00,
111,,4.007512e-03,,2.495175e+02,,5.000688e+01,,1.508085e+00,
112,,4.007512e-03,,2.495250e+02,,5.000393e+01,,1.507383e+00,
113,,4.008144e-03,,2.494875e+02,,5.000688e+01,,1.506411e+00,
114,,4.007986e-03,,2.495075e+02,,5.000983e+01,,1.507167e+00,
115,,4.007828e-03,,2.495025e+02,,5.000786e+01,,1.506708e+00,
116,,4.008223e-03,,2.494925e+02,,5.000983e+01,,1.509300e+00,
117,,4.008223e-03,,2.494900e+02,,5.000983e+01,,1.510407e+00,
118,,4.007275e-03,,2.495475e+02,,5.000983e+01,,1.510245e+00,
119,,4.007433e-03,,2.495400e+02,,5.000983e+01,,1.507680e+00,
120,,4.007433e-03,,2.495375e+02,,5.000787e+01,,1.507923e+00,
121,,4.007196e-03,,2.495475e+02,,5.000787e+01,,1.505844e+00,
122,,4.007354e-03,,2.495475e+02,,5.000983e+01,,1.507005e+00,
123,,1.600000e+308,,1.600000e+308,,1.600000e+308,,3.888000e-03,
124,,1.600000e+308,,1.600000e+308,,1.600000e+308,,4.158000e-03,
125,,1.600000e+308,,1.600000e+308,,1.600000e+308,,5.481000e-03,
126,,3.689300e-05,,1.600000e+308,,1.600000e+308,,7.722000e-03,
127,,1.600000e+308,,1.600000e+308,,1.600000e+308,,8.910000e-03,
128,,2.062216e-03,,4.855898e+02,,4.974848e+01,,1.495773e+00,
129,,2.056607e-03,,4.850608e+02,,5.000958e+01,,1.495503e+00,
130,,2.062216e-03,,4.843754e+02,,5.028772e+01,,1.495746e+00,
131,,2.066482e-03,,4.839246e+02,,5.049712e+01,,1.498932e+00,
132,,2.076673e-03,,4.827102e+02,,5.001341e+01,,1.502820e+00,
133,,2.076594e-03,,4.827286e+02,,5.002107e+01,,1.503117e+00,
134,,2.062295e-03,,4.855714e+02,,5.001724e+01,,1.491264e+00,
135,,2.066719e-03,,4.838694e+02,,5.050091e+01,,1.493127e+00,
136,,2.066482e-03,,4.832760e+02,,5.049148e+01,,1.496205e+00,
137,,2.056607e-03,,4.850700e+02,,5.001916e+01,,1.495530e+00,
138,,2.063164e-03,,4.854564e+02,,5.001341e+01,,1.490481e+00,
139,,2.062137e-03,,4.855944e+02,,4.974658e+01,,1.496421e+00,
140,,2.072012e-03,,4.844168e+02,,5.002107e+01,,1.495395e+00,
141,,2.076910e-03,,4.826550e+02,,5.001532e+01,,1.504359e+00,
142,,2.056528e-03,,4.854702e+02,,5.000958e+01,,1.495989e+00,
143,,2.056923e-03,,4.843340e+02,,5.001724e+01,,1.497150e+00,
144,,2.076357e-03,,4.827608e+02,,5.001533e+01,,1.501875e+00,
145,,2.066482e-03,,4.839062e+02,,5.048956e+01,,1.495908e+00,
146,,2.063322e-03,,4.854334e+02,,5.000958e+01,,1.488753e+00,
147,,2.066719e-03,,4.838832e+02,,5.049899e+01,,1.499472e+00,
148,,2.066482e-03,,4.832576e+02,,5.049336e+01,,1.495827e+00,
149,,2.076515e-03,,4.827470e+02,,5.001916e+01,,1.498716e+00,
150,,2.056291e-03,,4.855162e+02,,5.001725e+01,,1.491777e+00,
151,,2.056607e-03,,4.844076e+02,,5.002491e+01,,1.494504e+00,
152,,2.076515e-03,,4.827332e+02,,5.001916e+01,,1.500687e+00,
153,,2.066482e-03,,4.838970e+02,,5.049336e+01,,1.496232e+00,
154,,2.062216e-03,,4.844030e+02,,5.029153e+01,,1.491993e+00,
155,,2.062611e-03,,4.854610e+02,,4.975047e+01,,1.496799e+00,
156,,2.066877e-03,,4.838096e+02,,4.954090e+01,,1.499661e+00,
157,,2.056765e-03,,4.842466e+02,,5.001341e+01,,1.494315e+00,
158,,2.066956e-03,,4.843386e+02,,4.953714e+01,,1.496583e+00,
159,,2.072565e-03,,4.842926e+02,,5.001341e+01,,1.494531e+00,
160,,2.067035e-03,,4.826550e+02,,5.050083e+01,,1.496502e+00,
161,,2.063638e-03,,4.853690e+02,,4.968601e+01,,1.491642e+00,
162,,2.066956e-03,,4.837912e+02,,5.048942e+01,,1.492776e+00,
163,,2.062374e-03,,4.855070e+02,,4.974470e+01,,1.493829e+00,
164,,2.066877e-03,,4.838142e+02,,4.953519e+01,,1.497933e+00,
165,,2.063796e-03,,4.853230e+02,,5.001916e+01,,1.486998e+00,
166,,2.066877e-03,,4.843570e+02,,4.953331e+01,,1.499580e+00,
167,,2.072091e-03,,4.844030e+02,,5.001916e+01,,1.496502e+00,
168,,2.076831e-03,,4.826780e+02,,5.001916e+01,,1.499958e+00,
169,,2.063401e-03,,4.853966e+02,,4.968977e+01,,1.488780e+00,
170,,2.057002e-03,,4.843202e+02,,5.002298e+01,,1.494774e+00,
171,,2.066956e-03,,4.838050e+02,,4.953523e+01,,1.504170e+00,
172,,2.066877e-03,,4.838050e+02,,5.049704e+01,,1.497798e+00,
173,,2.063638e-03,,4.853506e+02,,5.001532e+01,,1.492452e+00,
174,,2.056923e-03,,4.850194e+02,,5.002107e+01,,1.497798e+00,
175,,2.076673e-03,,4.827010e+02,,5.001916e+01,,1.502388e+00,
176,,2.063401e-03,,4.854012e+02,,4.968786e+01,,1.493694e+00,
177,,2.066719e-03,,4.843708e+02,,4.953707e+01,,1.501767e+00,
178,,2.056765e-03,,4.843616e+02,,5.002107e+01,,1.496178e+00,
179,,2.066719e-03,,4.838464e+02,,4.953136e+01,,1.501605e+00,
180,,2.056844e-03,,4.850240e+02,,5.000766e+01,,1.493937e+00,
181,,2.056607e-03,,4.850194e+02,,5.002491e+01,,1.494558e+00,
182,,2.072091e-03,,4.843984e+02,,5.000958e+01,,1.494612e+00,
183,,2.076594e-03,,4.827148e+02,,5.001724e+01,,1.499715e+00,
184,,2.056844e-03,,4.853920e+02,,5.001149e+01,,1.493208e+00,
185,,2.076831e-03,,4.831886e+02,,5.001341e+01,,1.498662e+00,
186,,2.066561e-03,,4.832346e+02,,5.050091e+01,,1.491723e+00,
187,,2.056765e-03,,4.850470e+02,,5.001533e+01,,1.494882e+00,
188,,2.062216e-03,,4.843616e+02,,5.028199e+01,,1.493505e+00,
189,,2.066798e-03,,4.838418e+02,,5.048945e+01,,1.495449e+00,
190,,2.076594e-03,,4.827148e+02,,5.001724e+01,,1.500849e+00,
191,,2.076752e-03,,4.826688e+02,,5.001341e+01,,1.499256e+00,
192,,2.056844e-03,,4.853736e+02,,5.001341e+01,,1.492047e+00,
193,,2.056923e-03,,4.843156e+02,,5.002298e+01,,1.495152e+00,
194,,2.066798e-03,,4.826642e+02,,5.050083e+01,,1.495098e+00,
195,,2.063401e-03,,4.854012e+02,,4.969166e+01,,1.492236e+00,
196,,2.066640e-03,,4.838878e+02,,5.049332e+01,,1.493775e+00,
197,,2.072170e-03,,4.843892e+02,,5.001533e+01,,1.495098e+00,
198,,2.076515e-03,,4.827102e+02,,5.001341e+01,,1.501011e+00,
199,,2.062295e-03,,4.843846e+02,,5.028199e+01,,1.491723e+00,
200,,2.057002e-03,,4.843248e+02,,5.002490e+01,,1.495719e+00,
201,,2.066877e-03,,4.826550e+02,,5.049512e+01,,1.493829e+00,
202,,2.063322e-03,,4.854104e+02,,4.969547e+01,,1.488861e+00,
203,,2.066798e-03,,4.838280e+02,,5.049708e+01,,1.493802e+00,
204,,2.066324e-03,,4.839246e+02,,4.954264e+01,,1.499742e+00,
205,,2.076673e-03,,4.826918e+02,,5.002107e+01,,1.496043e+00,
206,,2.056923e-03,,4.853828e+02,,5.001532e+01,,1.488294e+00,
207,,2.056844e-03,,4.850010e+02,,5.001724e+01,,1.491237e+00,
208,,2.066798e-03,,4.826734e+02,,5.049704e+01,,1.490211e+00,
209,,2.063322e-03,,4.854242e+02,,4.968786e+01,,1.485270e+00,
210,,2.066877e-03,,4.838188e+02,,5.049137e+01,,1.492263e+00,
211,,2.066877e-03,,4.838372e+02,,4.953714e+01,,1.498851e+00,
212,,2.056844e-03,,4.850102e+02,,5.001915e+01,,1.494693e+00,
213,,2.066719e-03,,4.843708e+02,,4.953331e+01,,1.494072e+00,
214,,2.072170e-03,,4.843662e+02,,5.001341e+01,,1.489725e+00,
215,,2.066877e-03,,4.838372e+02,,5.048949e+01,,1.490562e+00,
216,,2.062453e-03,,4.855208e+02,,5.001532e+01,,1.487700e+00,
217,,2.076752e-03,,4.831932e+02,,5.001724e+01,,1.492155e+00,
218,,2.066956e-03,,4.838096e+02,,4.953335e+01,,1.495098e+00,
219,,2.063401e-03,,4.853828e+02,,5.002682e+01,,1.484838e+00,
220,,2.066956e-03,,4.843156e+02,,4.953899e+01,,1.494612e+00,
221,,2.072328e-03,,4.843294e+02,,5.001341e+01,,1.491885e+00,
222,,2.067193e-03,,4.837268e+02,,5.049697e+01,,1.492857e+00,
223,,2.062374e-03,,4.855668e+02,,5.001533e+01,,1.491183e+00,
224,,2.062453e-03,,4.854886e+02,,4.974662e+01,,1.492668e+00,
225,,2.066877e-03,,4.831748e+02,,5.048945e+01,,1.491210e+00,
226,,2.057081e-03,,4.849458e+02,,5.001341e+01,,1.491561e+00,
227,,2.062769e-03,,4.842742e+02,,5.029333e+01,,1.485729e+00,
228,,2.057081e-03,,4.849642e+02,,5.001532e+01,,1.490832e+00,
229,,2.077226e-03,,4.825860e+02,,5.001149e+01,,1.497231e+00,
230,,2.077068e-03,,4.826136e+02,,5.001341e+01,,1.498635e+00,
231,,2.062532e-03,,4.854978e+02,,5.002107e+01,,1.492614e+00,
232,,2.057239e-03,,4.842742e+02,,5.001915e+01,,1.492938e+00,
233,,2.067193e-03,,4.831058e+02,,5.049321e+01,,1.494450e+00,
234,,2.057318e-03,,4.848952e+02,,5.002107e+01,,1.495098e+00,
235,,2.062848e-03,,4.842650e+02,,5.029144e+01,,1.490886e+00,
236,,2.062769e-03,,4.854380e+02,,4.975236e+01,,1.493046e+00,
237,,2.077147e-03,,4.826090e+02,,5.001532e+01,,1.500147e+00,
238,,2.062532e-03,,4.854840e+02,,5.001532e+01,,1.488537e+00,
239,,2.066956e-03,,4.843202e+02,,4.953523e+01,,1.495692e+00,
240,,2.067035e-03,,4.831334e+02,,5.049512e+01,,1.492101e+00,
241,,2.057160e-03,,4.849412e+02,,5.001532e+01,,1.494288e+00,
242,,2.063717e-03,,4.853414e+02,,4.969552e+01,,1.490157e+00,
243,,2.067035e-03,,4.837774e+02,,5.050080e+01,,1.493910e+00,
244,,2.067114e-03,,4.837590e+02,,4.953526e+01,,1.501686e+00,
245,,2.076910e-03,,4.826504e+02,,5.001532e+01,,1.501200e+00,
246,,2.057081e-03,,4.853414e+02,,5.001724e+01,,1.493181e+00,
247,,2.057160e-03,,4.849550e+02,,5.001532e+01,,1.492398e+00,
248,,2.067114e-03,,4.826136e+02,,5.049512e+01,,1.493586e+00,
249,,2.067193e-03,,4.837682e+02,,5.049317e+01,,1.497312e+00,
250,,2.062769e-03,,4.854518e+02,,5.001532e+01,,1.492155e+00,
251,,2.067114e-03,,4.831104e+02,,5.049325e+01,,1.495584e+00,
252,,2.067114e-03,,4.837636e+02,,4.954285e+01,,1.497690e+00,
253,,2.057239e-03,,4.852908e+02,,5.001341e+01,,1.492506e+00,
254,,2.057081e-03,,4.853322e+02,,5.001149e+01,,1.495881e+00,
255,,2.067114e-03,,4.831196e+02,,5.049133e+01,,1.495908e+00,
256,,2.067114e-03,,4.825998e+02,,5.050076e+01,,1.494072e+00,
257,,2.067035e-03,,4.837774e+02,,5.049512e+01,,1.493370e+00,
258,,2.062690e-03,,4.854472e+02,,5.001532e+01,,1.491210e+00,
259,,2.057318e-03,,4.842512e+02,,5.002107e+01,,1.493154e+00,
260,,2.067114e-03,,4.837498e+02,,4.953714e+01,,1.500282e+00,
261,,2.057239e-03,,4.849228e+02,,5.001532e+01,,1.494882e+00,
262,,2.067351e-03,,4.842374e+02,,4.953533e+01,,1.498095e+00,
263,,2.072565e-03,,4.842926e+02,,5.001149e+01,,1.494666e+00,
264,,2.076910e-03,,4.826412e+02,,5.001915e+01,,1.500660e+00,
265,,2.077226e-03,,4.830736e+02,,5.001149e+01,,1.500984e+00,
266,,2.066956e-03,,4.831610e+02,,5.049899e+01,,1.494990e+00,
267,,2.057160e-03,,4.849228e+02,,5.001532e+01,,1.496583e+00,
268,,2.063638e-03,,4.853690e+02,,5.001532e+01,,1.488456e+00,
269,,2.067193e-03,,4.837636e+02,,5.049317e+01,,1.495692e+00,
270,,2.076910e-03,,4.826504e+02,,5.001916e+01,,1.500822e+00,
271,,2.056923e-03,,4.841730e+02,,5.001915e+01,,1.495071e+00,
272,,2.072486e-03,,4.843156e+02,,5.001532e+01,,1.497582e+00,
273,,2.067035e-03,,4.831242e+02,,5.050083e+01,,1.496826e+00,
274,,2.057160e-03,,4.849136e+02,,5.001532e+01,,1.496340e+00,
275,,2.062927e-03,,4.842374e+02,,5.028761e+01,,1.498473e+00,
276,,2.063006e-03,,4.853690e+02,,4.975240e+01,,1.494963e+00,
277,,2.067272e-03,,4.837268e+02,,4.953721e+01,,1.506357e+00,
278,,2.057081e-03,,4.853138e+02,,5.000958e+01,,1.494450e+00,
279,,2.067430e-03,,4.837176e+02,,5.049501e+01,,1.499553e+00,
280,,2.067351e-03,,4.825768e+02,,5.049313e+01,,1.500390e+00,
281,,2.077226e-03,,4.830782e+02,,5.001341e+01,,1.499553e+00,
282,,2.077147e-03,,4.825814e+02,,5.001532e+01,,1.501119e+00,
283,,2.067114e-03,,4.837590e+02,,4.954094e+01,,1.501902e+00,
284,,2.056607e-03,,4.854196e+02,,5.001533e+01,,1.491372e+00,
285,,2.062532e-03,,4.843524e+02,,5.028197e+01,,1.491156e+00,
286,,2.066798e-03,,4.838694e+02,,4.953328e+01,,1.497285e+00,
287,,2.067035e-03,,4.837820e+02,,5.049321e+01,,1.493100e+00,
288,,2.062611e-03,,4.854840e+02,,5.001149e+01,,1.492101e+00,
289,,2.067114e-03,,4.837452e+02,,5.049697e+01,,1.494342e+00,
290,,2.066798e-03,,4.838188e+02,,4.953711e+01,,1.499283e+00,
291,,2.063006e-03,,4.854242e+02,,5.001532e+01,,1.492398e+00,
292,,2.067272e-03,,4.842650e+02,,4.953721e+01,,1.501281e+00,
293,,2.072644e-03,,4.842742e+02,,5.001341e+01,,1.494180e+00,
294,,2.067272e-03,,4.837176e+02,,5.049126e+01,,1.490778e+00,
295,,2.076831e-03,,4.831748e+02,,5.002107e+01,,1.500822e+00,
296,,2.066877e-03,,4.826780e+02,,5.049892e+01,,1.492479e+00,
297,,2.067035e-03,,4.837728e+02,,4.952955e+01,,1.499904e+00,
298,,2.063401e-03,,4.854012e+02,,5.001149e+01,,1.489779e+00,
299,,2.057081e-03,,4.849688e+02,,5.002490e+01,,1.494990e+00,
300,,2.076831e-03,,4.826826e+02,,5.001341e+01,,1.499013e+00,
301,,2.063480e-03,,4.853828e+02,,4.968786e+01,,1.489806e+00,
302,,2.076831e-03,,4.831794e+02,,5.002107e+01,,1.501200e+00,
303,,2.067035e-03,,4.831426e+02,,5.049321e+01,,1.496097e+00,
304,,2.056923e-03,,4.850056e+02,,5.001341e+01,,1.495908e+00,
305,,2.062453e-03,,4.843432e+02,,5.028578e+01,,1.491102e+00,
306,,2.072170e-03,,4.843708e+02,,5.001341e+01,,1.493640e+00,
307,,2.076910e-03,,4.826366e+02,,5.002298e+01,,1.500741e+00,
