"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTM3004US / 1335.8794k04",
"Serial No.","112081",
"Firmware Version","01.700",
"Date","2023-11-23",
"Time","01:10:02",
"Comment","",

"Meas. Place",,"1",,"2",,"3",,"4",,
"Type",,"Period",,"Frequency",,"Duty Cycle +",,"Mean Value",,
"Source 1",,"C1",,"C1",,"C1",,"C1",,
"Source 2",,,,,,,,,,
"Unit",,s,,Hz,,%,,V,,
"Gate Start [s]",,-2.794380e-03,,,,,,,,
"Gate Stop [s]",,2.706180e-03,,,,,,,,
"Upper Level [%]",,9.000000e+01,,9.000000e+01,,9.000000e+01,,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,5.000000e+01,,5.000000e+01,,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,1.000000e+01,,1.000000e+01,,1.000000e+01,,
"Wave count",,31041,,31040,,31040,,31039,,
"Current",,4.007117e-03,,2.495525e+02,,5.000983e+01,,1.511136e+00,,
"Average No.",,1.000000e+03,,1.000000e+03,,1.000000e+03,,1.000000e+03,,
"Min",,3.239000e-06,,2.495100e+02,,4.997646e+01,,2.970000e-03,,
"Max",,4.007907e-03,,4.983775e+02,,5.005492e+01,,2.993301e+00,,
"Mean",,2.455311e-03,,4.197786e+02,,5.001307e+01,,2.040889e+00,,
"StdDev",,6.935038e-04,,8.959713e+01,,4.918342e-03,,7.722950e-01,,
"Time of first value",,,,,,,,,,
"Time of last value",,,,,,,,,,
"Long term Min",,3.239000e-06,,2.461464e+02,,4.952941e+01,,-5.130000e-04,,
"Long term Max",,4.062417e-03,,5.599965e+02,,5.050471e+01,,2.993733e+00,,
"Long term Mean",,2.474043e-03,,4.206418e+02,,5.003543e+01,,1.628451e+00,,
"Long term StdDev",,6.276084e-04,,7.223641e+01,,5.431027e-02,,3.572073e-01,,
"Long term start time",,,,,,,,,,
"Long term end Time",,,,,,,,,,


"Index","Time Offset","Value","Time Offset","Value","Time Offset","Value","Time Offset","Value",
146,,3.412800e-05,,1.600000e+308,,1.600000e+308,,2.983932e+00,
147,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986416e+00,
148,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.983608e+00,
149,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986200e+00,
150,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986200e+00,
151,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.987280e+00,
152,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986200e+00,
153,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.988009e+00,
154,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.989980e+00,
155,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.987496e+00,
156,,1.618710e-04,,1.600000e+308,,1.600000e+308,,2.988225e+00,
157,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986740e+00,
158,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.987037e+00,
159,,3.341700e-05,,1.600000e+308,,1.600000e+308,,2.989467e+00,
160,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.987118e+00,
161,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.989197e+00,
162,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.984526e+00,
163,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986011e+00,
164,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986281e+00,
165,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.983068e+00,
166,,4.645200e-05,,1.600000e+308,,1.600000e+308,,2.983392e+00,
167,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.984742e+00,
168,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.982798e+00,
169,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.983662e+00,
170,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986308e+00,
171,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.983554e+00,
172,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.980881e+00,
173,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.982690e+00,
174,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986146e+00,
175,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986659e+00,
176,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.984391e+00,
177,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986605e+00,
178,,6.146200e-05,,1.600000e+308,,1.600000e+308,,2.981934e+00,
179,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.984364e+00,
180,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.985471e+00,
181,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986200e+00,
182,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.981043e+00,
183,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.987415e+00,
184,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.987442e+00,
185,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986443e+00,
186,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.984283e+00,
187,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986740e+00,
188,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.985417e+00,
189,,4.005300e-05,,1.600000e+308,,1.600000e+308,,2.985849e+00,
190,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986929e+00,
191,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.985984e+00,
192,,7.797300e-05,,1.600000e+308,,1.600000e+308,,2.985633e+00,
193,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.988603e+00,
194,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986983e+00,
195,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.985687e+00,
196,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.985822e+00,
197,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986443e+00,
198,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.985282e+00,
199,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.984202e+00,
200,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.983662e+00,
201,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.982393e+00,
202,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986821e+00,
203,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.983689e+00,
204,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.983905e+00,
205,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.984985e+00,
206,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.988225e+00,
207,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.987604e+00,
208,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.988630e+00,
209,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.987658e+00,
210,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.989656e+00,
211,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.989143e+00,
212,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.985066e+00,
213,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.988981e+00,
214,,2.409500e-05,,1.600000e+308,,1.600000e+308,,2.986929e+00,
215,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986362e+00,
216,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.985660e+00,
217,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.985255e+00,
218,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.985633e+00,
219,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.985255e+00,
220,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.987334e+00,
221,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986848e+00,
222,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.984634e+00,
223,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986848e+00,
224,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.988657e+00,
225,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.987172e+00,
226,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.986983e+00,
227,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.984742e+00,
228,,1.600000e+308,,1.600000e+308,,1.600000e+308,,2.984877e+00,
