"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTM3004US / 1335.8794k04",
"Serial No.","112081",
"Firmware Version","01.700",
"Date","2023-11-23",
"Time","01:02:21",
"Comment","",

"Meas. Place",,"1",,"2",,"3",,"4",,
"Type",,"Period",,"Frequency",,"Duty Cycle +",,"Mean Value",,
"Source 1",,"C1",,"C1",,"C1",,"C1",,
"Source 2",,,,,,,,,,
"Unit",,s,,Hz,,%,,V,,
"Gate Start [s]",,-2.794380e-03,,,,,,,,
"Gate Stop [s]",,2.706180e-03,,,,,,,,
"Upper Level [%]",,9.000000e+01,,9.000000e+01,,9.000000e+01,,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,5.000000e+01,,5.000000e+01,,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,1.000000e+01,,1.000000e+01,,1.000000e+01,,
"Wave count",,25855,,25854,,25854,,25853,,
"Current",,2.057160e-03,,4.849366e+02,,5.001532e+01,,1.500012e+00,,
"Average No.",,1.000000e+03,,1.000000e+03,,1.000000e+03,,1.000000e+03,,
"Min",,3.689300e-05,,2.494166e+02,,4.952941e+01,,3.888000e-03,,
"Max",,4.010040e-03,,4.856220e+02,,5.050471e+01,,1.513323e+00,,
"Mean",,3.358526e-03,,3.275651e+02,,5.001620e+01,,1.496308e+00,,
"StdDev",,9.208034e-04,,1.105728e+02,,1.721499e-01,,1.058162e-01,,
"Time of first value",,,,,,,,,,
"Time of last value",,,,,,,,,,
"Long term Min",,2.646500e-05,,2.494175e+02,,4.952941e+01,,-5.130000e-04,,
"Long term Max",,4.010040e-03,,5.599965e+02,,5.050471e+01,,1.685124e+00,,
"Long term Mean",,2.340217e-03,,4.363643e+02,,5.003872e+01,,1.553418e+00,,
"Long term StdDev",,4.181383e-04,,5.169896e+01,,5.007005e-02,,1.134626e-01,,
"Long term start time",,,,,,,,,,
"Long term end Time",,,,,,,,,,


"Index","Time Offset","Value","Time Offset","Value","Time Offset","Value","Time Offset","Value",
107,,4.008381e-03,,2.494775e+02,,5.000786e+01,,1.508598e+00,
108,,4.008460e-03,,2.494725e+02,,5.000786e+01,,1.510623e+00,
109,,4.008460e-03,,2.494725e+02,,5.000885e+01,,1.510812e+00,
110,,4.008302e-03,,2.494775e+02,,5.000786e+01,,1.510731e+00,
111,,4.008302e-03,,2.494950e+02,,5.001278e+01,,1.508382e+00,
112,,4.008381e-03,,2.494725e+02,,5.000491e+01,,1.508922e+00,
113,,4.007907e-03,,2.495075e+02,,5.001081e+01,,1.507491e+00,
114,,4.008144e-03,,2.494900e+02,,5.000885e+01,,1.509327e+00,
115,,4.008539e-03,,2.494675e+02,,5.000885e+01,,1.508814e+00,
116,,4.008302e-03,,2.494725e+02,,5.000786e+01,,1.504872e+00,
117,,4.008381e-03,,2.494925e+02,,5.001278e+01,,1.507383e+00,
118,,4.008381e-03,,2.494775e+02,,5.001081e+01,,1.505682e+00,
119,,4.008381e-03,,2.494750e+02,,5.000885e+01,,1.506627e+00,
120,,4.008302e-03,,2.494750e+02,,5.000983e+01,,1.506708e+00,
121,,4.007986e-03,,2.494925e+02,,5.000786e+01,,1.508085e+00,
122,,4.008776e-03,,2.494575e+02,,5.000885e+01,,1.506870e+00,
123,,4.008223e-03,,2.494900e+02,,5.000786e+01,,1.505925e+00,
124,,4.008381e-03,,2.494775e+02,,5.000885e+01,,1.507437e+00,
125,,4.008460e-03,,2.494725e+02,,5.000983e+01,,1.507383e+00,
126,,4.008144e-03,,2.494925e+02,,5.000885e+01,,1.506654e+00,
127,,4.008460e-03,,2.494750e+02,,5.000786e+01,,1.506465e+00,
128,,4.008302e-03,,2.494725e+02,,5.000590e+01,,1.506627e+00,
129,,4.007907e-03,,2.495025e+02,,5.000492e+01,,1.509327e+00,
130,,4.007907e-03,,2.495025e+02,,5.000688e+01,,1.507923e+00,
131,,4.007986e-03,,2.495000e+02,,5.000688e+01,,1.508544e+00,
132,,4.007907e-03,,2.495100e+02,,5.001081e+01,,1.506735e+00,
133,,4.007670e-03,,2.495075e+02,,5.000688e+01,,1.508733e+00,
134,,4.007591e-03,,2.495175e+02,,5.000688e+01,,1.509651e+00,
135,,4.008302e-03,,2.494875e+02,,5.000590e+01,,1.508085e+00,
136,,4.007591e-03,,2.495300e+02,,5.000983e+01,,1.510002e+00,
137,,4.007670e-03,,2.495150e+02,,5.000885e+01,,1.508436e+00,
138,,4.007749e-03,,2.495125e+02,,5.000590e+01,,1.506276e+00,
139,,4.007828e-03,,2.495100e+02,,5.000885e+01,,1.508193e+00,
140,,4.007828e-03,,2.495175e+02,,5.000983e+01,,1.510812e+00,
141,,4.007986e-03,,2.494950e+02,,5.000885e+01,,1.510083e+00,
142,,4.008302e-03,,2.494800e+02,,5.000983e+01,,1.508652e+00,
143,,4.008223e-03,,2.495025e+02,,5.001081e+01,,1.506735e+00,
144,,4.008460e-03,,2.494800e+02,,5.000983e+01,,1.511514e+00,
145,,4.008223e-03,,2.494850e+02,,5.000786e+01,,1.509705e+00,
146,,4.008223e-03,,2.494925e+02,,5.001278e+01,,1.508598e+00,
147,,4.008381e-03,,2.494750e+02,,5.000688e+01,,1.510569e+00,
148,,4.008618e-03,,2.494625e+02,,5.000786e+01,,1.511892e+00,
149,,4.008065e-03,,2.494875e+02,,5.000590e+01,,1.508733e+00,
150,,4.008381e-03,,2.494775e+02,,5.000786e+01,,1.507437e+00,
151,,4.007670e-03,,2.495075e+02,,5.000885e+01,,1.509732e+00,
152,,4.008302e-03,,2.495000e+02,,5.001573e+01,,1.506843e+00,
153,,4.008065e-03,,2.494900e+02,,5.000786e+01,,1.509354e+00,
154,,4.008539e-03,,2.494700e+02,,5.000786e+01,,1.507923e+00,
155,,4.008776e-03,,2.494600e+02,,5.000786e+01,,1.508355e+00,
156,,4.008065e-03,,2.494900e+02,,5.000885e+01,,1.505844e+00,
157,,4.007986e-03,,2.494925e+02,,5.000786e+01,,1.509030e+00,
158,,4.008065e-03,,2.495000e+02,,5.001180e+01,,1.507248e+00,
159,,4.008302e-03,,2.495050e+02,,5.001376e+01,,1.507464e+00,
160,,4.007749e-03,,2.495150e+02,,5.000787e+01,,1.509786e+00,
161,,4.007986e-03,,2.495050e+02,,5.000983e+01,,1.510029e+00,
162,,4.008065e-03,,2.494975e+02,,5.001180e+01,,1.506573e+00,
163,,4.008302e-03,,2.494750e+02,,5.000786e+01,,1.505142e+00,
164,,4.008065e-03,,2.494900e+02,,5.000885e+01,,1.508409e+00,
165,,4.008302e-03,,2.494900e+02,,5.001081e+01,,1.506627e+00,
166,,4.008539e-03,,2.494675e+02,,5.000786e+01,,1.506492e+00,
167,,4.008460e-03,,2.494725e+02,,5.000885e+01,,1.504872e+00,
168,,4.008460e-03,,2.494800e+02,,5.000885e+01,,1.502955e+00,
169,,4.007749e-03,,2.495175e+02,,5.000492e+01,,1.505844e+00,
170,,4.007275e-03,,2.495425e+02,,5.000787e+01,,1.504656e+00,
171,,4.007749e-03,,2.495200e+02,,5.000885e+01,,1.505493e+00,
172,,4.007354e-03,,2.495325e+02,,5.000787e+01,,1.505790e+00,
173,,4.007433e-03,,2.495325e+02,,5.001081e+01,,1.506087e+00,
174,,4.007354e-03,,2.495450e+02,,5.001081e+01,,1.508625e+00,
175,,4.007749e-03,,2.495100e+02,,5.000786e+01,,1.506114e+00,
176,,4.007591e-03,,2.495275e+02,,5.001180e+01,,1.506087e+00,
177,,4.007196e-03,,2.495525e+02,,5.001082e+01,,1.504386e+00,
178,,4.007275e-03,,2.495300e+02,,5.000688e+01,,1.504332e+00,
179,,4.007591e-03,,2.495225e+02,,5.000590e+01,,1.504899e+00,
180,,4.007591e-03,,2.495250e+02,,5.000885e+01,,1.506762e+00,
181,,4.007117e-03,,2.495550e+02,,5.000688e+01,,1.507518e+00,
182,,4.007512e-03,,2.495375e+02,,5.000983e+01,,1.506303e+00,
183,,4.007907e-03,,2.495025e+02,,5.000885e+01,,1.506006e+00,
184,,4.007354e-03,,2.495300e+02,,5.000688e+01,,1.506843e+00,
185,,4.007354e-03,,2.495425e+02,,5.001082e+01,,1.508814e+00,
186,,4.007749e-03,,2.495175e+02,,5.000098e+01,,1.508814e+00,
187,,4.007591e-03,,2.495325e+02,,5.000787e+01,,1.506573e+00,
188,,4.007117e-03,,2.495575e+02,,5.000492e+01,,1.505790e+00,
189,,4.007670e-03,,2.495375e+02,,5.001180e+01,,1.509759e+00,
190,,4.007670e-03,,2.495225e+02,,5.000885e+01,,1.510542e+00,
191,,4.007275e-03,,2.495400e+02,,5.000688e+01,,1.508436e+00,
192,,4.007196e-03,,2.495500e+02,,5.000885e+01,,1.509921e+00,
193,,4.007354e-03,,2.495350e+02,,5.000590e+01,,1.508571e+00,
194,,4.007670e-03,,2.495350e+02,,5.001081e+01,,1.507518e+00,
195,,4.007433e-03,,2.495250e+02,,5.000590e+01,,1.506681e+00,
196,,4.007433e-03,,2.495300e+02,,5.000688e+01,,1.506897e+00,
197,,4.007907e-03,,2.494550e+02,,5.000885e+01,,1.507167e+00,
198,,4.007986e-03,,2.494925e+02,,5.000688e+01,,1.506060e+00,
199,,4.008065e-03,,2.495000e+02,,5.001081e+01,,1.505574e+00,
200,,4.007828e-03,,2.495025e+02,,5.000590e+01,,1.506465e+00,
201,,4.007749e-03,,2.495025e+02,,5.000295e+01,,1.508355e+00,
202,,4.007986e-03,,2.495025e+02,,5.000688e+01,,1.506195e+00,
203,,4.008065e-03,,2.495000e+02,,5.000688e+01,,1.507275e+00,
204,,4.007670e-03,,2.495150e+02,,5.000786e+01,,1.508949e+00,
205,,4.007907e-03,,2.494975e+02,,5.000491e+01,,1.509381e+00,
206,,4.007986e-03,,2.495150e+02,,5.001278e+01,,1.509003e+00,
207,,4.008381e-03,,2.494800e+02,,5.000688e+01,,1.505763e+00,
208,,4.007907e-03,,2.495000e+02,,5.001081e+01,,1.509219e+00,
209,,4.007591e-03,,2.495250e+02,,5.000492e+01,,1.508031e+00,
210,,4.007354e-03,,2.495400e+02,,5.000787e+01,,1.510461e+00,
211,,4.007670e-03,,2.495250e+02,,5.000885e+01,,1.508679e+00,
212,,4.007749e-03,,2.495175e+02,,5.000983e+01,,1.506897e+00,
213,,4.007275e-03,,2.494950e+02,,5.000688e+01,,1.507005e+00,
214,,4.007275e-03,,2.495525e+02,,5.001082e+01,,1.508004e+00,
215,,4.006801e-03,,2.495650e+02,,5.000787e+01,,1.504953e+00,
216,,4.006959e-03,,2.495550e+02,,5.000590e+01,,1.505250e+00,
217,,4.007354e-03,,2.495475e+02,,5.000983e+01,,1.507140e+00,
218,,4.007117e-03,,2.495475e+02,,5.000885e+01,,1.506276e+00,
219,,4.006959e-03,,2.495725e+02,,5.000983e+01,,1.509246e+00,
220,,4.007038e-03,,2.495725e+02,,5.001082e+01,,1.506330e+00,
221,,4.008776e-03,,2.495025e+02,,5.002850e+01,,1.511163e+00,
222,,4.007196e-03,,2.495425e+02,,5.000688e+01,,1.510542e+00,
223,,4.007828e-03,,2.495100e+02,,5.001081e+01,,1.506060e+00,
224,,4.007433e-03,,2.495225e+02,,5.000393e+01,,1.508544e+00,
225,,4.009013e-03,,2.494875e+02,,5.000983e+01,,1.508085e+00,
226,,4.007354e-03,,2.495450e+02,,5.000983e+01,,1.509705e+00,
227,,4.007591e-03,,2.495200e+02,,5.000688e+01,,1.509111e+00,
228,,4.007591e-03,,2.495275e+02,,5.000885e+01,,1.508949e+00,
