"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTM3004US / 1335.8794k04",
"Serial No.","112081",
"Firmware Version","01.700",
"Date","2023-11-23",
"Time","01:02:47",
"Comment","",

"Meas. Place",,"1",,"2",,"3",,"4",,
"Type",,"Period",,"Frequency",,"Duty Cycle +",,"Mean Value",,
"Source 1",,"C1",,"C1",,"C1",,"C1",,
"Source 2",,,,,,,,,,
"Unit",,s,,Hz,,%,,V,,
"Gate Start [s]",,-2.794380e-03,,,,,,,,
"Gate Stop [s]",,2.706180e-03,,,,,,,,
"Upper Level [%]",,9.000000e+01,,9.000000e+01,,9.000000e+01,,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,5.000000e+01,,5.000000e+01,,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,1.000000e+01,,1.000000e+01,,1.000000e+01,,
"Wave count",,26147,,26146,,26146,,26145,,
"Current",,3.060697e-03,,3.267012e+02,,5.002317e+01,,1.481814e+00,,
"Average No.",,1.000000e+03,,1.000000e+03,,1.000000e+03,,1.000000e+03,,
"Min",,3.689300e-05,,2.494184e+02,,4.952941e+01,,3.051000e-03,,
"Max",,4.009803e-03,,4.856208e+02,,5.050471e+01,,1.512972e+00,,
"Mean",,2.858743e-03,,3.855625e+02,,5.001907e+01,,1.483392e+00,,
"StdDev",,9.262470e-04,,1.123442e+02,,2.208208e-01,,1.562251e-01,,
"Time of first value",,,,,,,,,,
"Time of last value",,,,,,,,,,
"Long term Min",,2.646500e-05,,2.494175e+02,,4.952941e+01,,-5.130000e-04,,
"Long term Max",,4.010040e-03,,5.599965e+02,,5.050471e+01,,1.685124e+00,,
"Long term Mean",,2.339664e-03,,4.364962e+02,,5.003849e+01,,1.552392e+00,,
"Long term StdDev",,4.181589e-04,,5.189267e+01,,5.660488e-02,,1.154153e-01,,
"Long term start time",,,,,,,,,,
"Long term end Time",,,,,,,,,,


"Index","Time Offset","Value","Time Offset","Value","Time Offset","Value","Time Offset","Value",
32,,4.008381e-03,,2.494750e+02,,5.000786e+01,,1.508625e+00,
33,,4.007591e-03,,2.495175e+02,,5.000983e+01,,1.505817e+00,
34,,4.008618e-03,,2.494725e+02,,5.000492e+01,,1.506924e+00,
35,,4.008776e-03,,2.494550e+02,,5.001179e+01,,1.508085e+00,
36,,4.008223e-03,,2.494850e+02,,5.000786e+01,,1.508301e+00,
37,,4.008302e-03,,2.494775e+02,,5.000590e+01,,1.507059e+00,
38,,4.008776e-03,,2.494550e+02,,5.000688e+01,,1.505412e+00,
39,,4.007512e-03,,2.495275e+02,,5.000885e+01,,1.506141e+00,
40,,4.007828e-03,,2.495175e+02,,5.000787e+01,,1.506006e+00,
41,,4.007907e-03,,2.494975e+02,,5.000983e+01,,1.510218e+00,
42,,4.007749e-03,,2.495175e+02,,5.000590e+01,,1.507977e+00,
43,,4.007749e-03,,2.495225e+02,,5.001278e+01,,1.507653e+00,
44,,4.008144e-03,,2.494950e+02,,5.001278e+01,,1.508328e+00,
45,,4.007828e-03,,2.495075e+02,,5.001278e+01,,1.505790e+00,
46,,4.007828e-03,,2.495050e+02,,5.000590e+01,,1.506762e+00,
47,,4.007275e-03,,2.495475e+02,,5.000688e+01,,1.506195e+00,
48,,4.007512e-03,,2.495300e+02,,5.000885e+01,,1.507545e+00,
49,,4.007749e-03,,2.495175e+02,,5.000983e+01,,1.507383e+00,
50,,4.008223e-03,,2.494800e+02,,5.001081e+01,,1.507275e+00,
51,,4.007749e-03,,2.495175e+02,,5.000688e+01,,1.508787e+00,
52,,4.007907e-03,,2.495125e+02,,5.000590e+01,,1.509678e+00,
53,,4.007670e-03,,2.495200e+02,,5.000983e+01,,1.506600e+00,
54,,4.007354e-03,,2.495300e+02,,5.000688e+01,,1.507329e+00,
55,,4.007670e-03,,2.495175e+02,,5.000688e+01,,1.505574e+00,
56,,4.008065e-03,,2.495150e+02,,5.001081e+01,,1.504062e+00,
57,,4.008223e-03,,2.494950e+02,,5.001278e+01,,1.507653e+00,
58,,4.007986e-03,,2.494975e+02,,5.001081e+01,,1.508706e+00,
59,,4.007907e-03,,2.495000e+02,,5.000688e+01,,1.505979e+00,
60,,4.008223e-03,,2.494800e+02,,5.000688e+01,,1.505952e+00,
61,,4.007907e-03,,2.495150e+02,,5.000786e+01,,1.507572e+00,
62,,4.008302e-03,,2.494750e+02,,5.000786e+01,,1.508085e+00,
63,,4.008381e-03,,2.494800e+02,,5.000885e+01,,1.506249e+00,
64,,4.008302e-03,,2.494825e+02,,5.001081e+01,,1.505439e+00,
65,,4.007907e-03,,2.494925e+02,,5.000983e+01,,1.505817e+00,
66,,4.007749e-03,,2.495175e+02,,5.000786e+01,,1.507302e+00,
67,,4.007749e-03,,2.495175e+02,,5.000688e+01,,1.507788e+00,
68,,4.007749e-03,,2.495200e+02,,5.000492e+01,,1.505655e+00,
69,,4.007591e-03,,2.495325e+02,,5.000983e+01,,1.507032e+00,
70,,4.007670e-03,,2.495175e+02,,5.000983e+01,,1.504872e+00,
71,,4.007749e-03,,2.495125e+02,,5.001081e+01,,1.504008e+00,
72,,4.007670e-03,,2.495250e+02,,5.000786e+01,,1.507032e+00,
73,,4.007591e-03,,2.495250e+02,,5.000885e+01,,1.507761e+00,
74,,4.008065e-03,,2.495075e+02,,5.000787e+01,,1.507464e+00,
75,,4.007749e-03,,2.495150e+02,,5.001081e+01,,1.509408e+00,
76,,4.008381e-03,,2.494825e+02,,5.000885e+01,,1.510704e+00,
77,,4.007433e-03,,2.495300e+02,,5.000983e+01,,1.512027e+00,
78,,4.007828e-03,,2.494900e+02,,5.000787e+01,,1.510164e+00,
79,,4.007986e-03,,2.495000e+02,,5.000786e+01,,1.506600e+00,
80,,4.007986e-03,,2.494850e+02,,5.000885e+01,,1.506816e+00,
81,,4.007749e-03,,2.495125e+02,,5.000590e+01,,1.508058e+00,
82,,4.008697e-03,,2.494600e+02,,5.000688e+01,,1.509948e+00,
83,,4.008302e-03,,2.494700e+02,,5.001081e+01,,1.504575e+00,
84,,4.008144e-03,,2.494950e+02,,5.000491e+01,,1.508679e+00,
85,,4.008460e-03,,2.494725e+02,,5.001081e+01,,1.509624e+00,
86,,4.008302e-03,,2.494800e+02,,5.001081e+01,,1.511055e+00,
87,,4.007986e-03,,2.494950e+02,,5.000885e+01,,1.508544e+00,
88,,4.007828e-03,,2.494950e+02,,5.000786e+01,,1.508382e+00,
89,,4.008065e-03,,2.494975e+02,,5.000491e+01,,1.506276e+00,
90,,4.007986e-03,,2.495000e+02,,5.000983e+01,,1.506303e+00,
91,,4.008381e-03,,2.494800e+02,,5.000983e+01,,1.505844e+00,
92,,4.007512e-03,,2.495225e+02,,5.001081e+01,,1.511865e+00,
93,,4.007670e-03,,2.495175e+02,,5.000590e+01,,1.507032e+00,
94,,4.008065e-03,,2.494925e+02,,5.000885e+01,,1.511514e+00,
95,,4.008065e-03,,2.494975e+02,,5.000885e+01,,1.512621e+00,
96,,4.008381e-03,,2.494750e+02,,5.000885e+01,,1.511055e+00,
97,,4.008223e-03,,2.494750e+02,,5.000983e+01,,1.510029e+00,
98,,4.008381e-03,,2.494775e+02,,5.000688e+01,,1.510191e+00,
99,,4.008539e-03,,2.494700e+02,,5.001180e+01,,1.509516e+00,
100,,4.008539e-03,,2.494650e+02,,5.000786e+01,,1.509975e+00,
101,,4.008381e-03,,2.494775e+02,,5.000786e+01,,1.512216e+00,
102,,4.008302e-03,,2.494825e+02,,5.000983e+01,,1.511919e+00,
103,,4.007749e-03,,2.495100e+02,,5.000590e+01,,1.510812e+00,
104,,4.007828e-03,,2.495000e+02,,5.000786e+01,,1.509219e+00,
105,,4.008223e-03,,2.494800e+02,,5.000295e+01,,1.511973e+00,
106,,4.008381e-03,,2.494875e+02,,5.000885e+01,,1.508814e+00,
107,,4.009013e-03,,2.494400e+02,,5.001376e+01,,1.506843e+00,
108,,4.007907e-03,,2.495025e+02,,5.000885e+01,,1.507815e+00,
109,,4.008460e-03,,2.494850e+02,,5.000590e+01,,1.505655e+00,
110,,4.008065e-03,,2.494875e+02,,5.001081e+01,,1.504899e+00,
111,,4.008144e-03,,2.494875e+02,,5.000688e+01,,1.505736e+00,
112,,4.007986e-03,,2.495000e+02,,5.000491e+01,,1.507005e+00,
113,,4.007907e-03,,2.494975e+02,,5.000786e+01,,1.509732e+00,
114,,4.008065e-03,,2.494900e+02,,5.000688e+01,,1.511217e+00,
115,,4.007907e-03,,2.495125e+02,,5.000688e+01,,1.510056e+00,
116,,4.008065e-03,,2.494925e+02,,5.000885e+01,,1.510623e+00,
117,,4.007986e-03,,2.495000e+02,,5.000688e+01,,1.510515e+00,
118,,4.008302e-03,,2.494825e+02,,5.000983e+01,,1.507680e+00,
119,,4.008065e-03,,2.494925e+02,,5.001081e+01,,1.508841e+00,
120,,4.008302e-03,,2.494900e+02,,5.000885e+01,,1.507572e+00,
121,,4.008144e-03,,2.494825e+02,,5.000983e+01,,1.507302e+00,
122,,4.008302e-03,,2.494900e+02,,5.000688e+01,,1.507518e+00,
123,,4.007749e-03,,2.495200e+02,,5.001278e+01,,1.506006e+00,
124,,4.008065e-03,,2.495000e+02,,5.000885e+01,,1.508814e+00,
125,,4.007828e-03,,2.495075e+02,,5.000786e+01,,1.505331e+00,
126,,4.008223e-03,,2.494900e+02,,5.000492e+01,,1.504737e+00,
127,,4.008144e-03,,2.494825e+02,,5.000786e+01,,1.506168e+00,
128,,4.008302e-03,,2.494800e+02,,5.000590e+01,,1.507653e+00,
129,,4.008144e-03,,2.494925e+02,,5.000983e+01,,1.506573e+00,
130,,4.008144e-03,,2.494950e+02,,5.000590e+01,,1.506924e+00,
131,,4.008697e-03,,2.494650e+02,,5.000590e+01,,1.507140e+00,
132,,4.008381e-03,,2.494725e+02,,5.001278e+01,,1.506978e+00,
133,,4.008223e-03,,2.495050e+02,,5.000491e+01,,1.505115e+00,
134,,4.008618e-03,,2.494700e+02,,5.000983e+01,,1.509300e+00,
135,,4.008065e-03,,2.495050e+02,,5.001081e+01,,1.505790e+00,
136,,4.008144e-03,,2.494850e+02,,5.000885e+01,,1.507302e+00,
137,,4.008302e-03,,2.494825e+02,,5.000590e+01,,1.510542e+00,
138,,4.008065e-03,,2.494975e+02,,5.001081e+01,,1.506330e+00,
139,,4.008776e-03,,2.494625e+02,,5.000786e+01,,1.508112e+00,
140,,4.008144e-03,,2.494925e+02,,5.001081e+01,,1.505925e+00,
141,,4.008065e-03,,2.494875e+02,,5.001180e+01,,1.507194e+00,
142,,4.008302e-03,,2.494750e+02,,5.000885e+01,,1.508355e+00,
143,,4.008144e-03,,2.494925e+02,,5.000885e+01,,1.509273e+00,
144,,4.008302e-03,,2.494750e+02,,5.001081e+01,,1.506816e+00,
145,,4.008539e-03,,2.494775e+02,,5.000983e+01,,1.507572e+00,
146,,4.008144e-03,,2.494925e+02,,5.001081e+01,,1.506897e+00,
147,,4.008223e-03,,2.494800e+02,,5.000983e+01,,1.505061e+00,
148,,4.007749e-03,,2.495075e+02,,5.000786e+01,,1.508544e+00,
149,,4.007907e-03,,2.495025e+02,,5.000688e+01,,1.506870e+00,
150,,4.007907e-03,,2.495150e+02,,5.000786e+01,,1.507248e+00,
151,,4.007749e-03,,2.495150e+02,,5.000983e+01,,1.507518e+00,
152,,4.008697e-03,,2.494575e+02,,5.000983e+01,,1.510488e+00,
153,,4.008144e-03,,2.494950e+02,,5.000688e+01,,1.508679e+00,
154,,4.007828e-03,,2.495050e+02,,5.000983e+01,,1.507680e+00,
155,,4.008065e-03,,2.494950e+02,,5.001081e+01,,1.508598e+00,
156,,4.008065e-03,,2.494925e+02,,5.000786e+01,,1.511352e+00,
157,,4.008855e-03,,2.494500e+02,,5.000688e+01,,1.511190e+00,
158,,4.008065e-03,,2.494850e+02,,5.000786e+01,,1.511217e+00,
159,,4.008223e-03,,2.494925e+02,,5.000786e+01,,1.511379e+00,
160,,4.008065e-03,,2.495000e+02,,5.000885e+01,,1.507383e+00,
161,,4.007986e-03,,2.494975e+02,,5.000983e+01,,1.509381e+00,
162,,4.007907e-03,,2.495050e+02,,5.000491e+01,,1.509840e+00,
163,,4.008539e-03,,2.494725e+02,,5.000786e+01,,1.510056e+00,
164,,4.008381e-03,,2.494800e+02,,5.000688e+01,,1.508733e+00,
165,,4.008460e-03,,2.494725e+02,,5.001081e+01,,1.511622e+00,
166,,4.008302e-03,,2.494750e+02,,5.000885e+01,,1.510218e+00,
167,,4.008302e-03,,2.494875e+02,,5.000786e+01,,1.510002e+00,
168,,4.008223e-03,,2.494825e+02,,5.000885e+01,,1.509327e+00,
169,,4.008460e-03,,2.494700e+02,,5.000786e+01,,1.509408e+00,
170,,4.008302e-03,,2.494725e+02,,5.000688e+01,,1.512972e+00,
171,,4.008618e-03,,2.494725e+02,,5.000393e+01,,1.507545e+00,
172,,4.007907e-03,,2.495125e+02,,5.001179e+01,,1.507653e+00,
173,,4.008381e-03,,2.494800e+02,,5.000688e+01,,1.507221e+00,
174,,4.008065e-03,,2.494875e+02,,5.000688e+01,,1.508058e+00,
175,,4.007907e-03,,2.494475e+02,,5.000885e+01,,1.506276e+00,
176,,4.007749e-03,,2.495125e+02,,5.000885e+01,,1.506465e+00,
177,,4.007670e-03,,2.495300e+02,,5.000983e+01,,1.509084e+00,
178,,4.007354e-03,,2.495350e+02,,5.000885e+01,,1.507653e+00,
179,,4.007038e-03,,2.495525e+02,,5.001081e+01,,1.506168e+00,
180,,4.007275e-03,,2.495500e+02,,5.000393e+01,,1.506870e+00,
181,,4.007512e-03,,2.495200e+02,,5.000787e+01,,1.507626e+00,
182,,4.007986e-03,,2.495075e+02,,5.000295e+01,,1.503036e+00,
183,,4.007986e-03,,2.495075e+02,,5.000885e+01,,1.507005e+00,
184,,4.007749e-03,,2.495175e+02,,5.001180e+01,,1.509786e+00,
185,,4.008065e-03,,2.494875e+02,,5.000492e+01,,1.512324e+00,
186,,4.008065e-03,,2.495000e+02,,5.000491e+01,,1.508436e+00,
187,,4.007117e-03,,2.495525e+02,,5.001180e+01,,1.507356e+00,
188,,4.007591e-03,,2.495250e+02,,5.000688e+01,,1.511163e+00,
189,,4.007433e-03,,2.495325e+02,,5.001180e+01,,1.507410e+00,
190,,4.007275e-03,,2.495375e+02,,5.000885e+01,,1.507005e+00,
191,,4.007275e-03,,2.495500e+02,,5.000492e+01,,1.506438e+00,
192,,4.007749e-03,,2.495175e+02,,5.000885e+01,,1.507032e+00,
193,,4.007196e-03,,2.495475e+02,,5.000983e+01,,1.507410e+00,
194,,4.007433e-03,,2.495425e+02,,5.000492e+01,,1.507680e+00,
195,,4.007354e-03,,2.495475e+02,,5.000787e+01,,1.508706e+00,
196,,4.007591e-03,,2.495275e+02,,5.001082e+01,,1.508544e+00,
197,,4.007512e-03,,2.495350e+02,,5.000786e+01,,1.512216e+00,
198,,4.007749e-03,,2.495125e+02,,5.000983e+01,,1.511406e+00,
199,,4.007275e-03,,2.495375e+02,,5.000590e+01,,1.507815e+00,
200,,4.007512e-03,,2.495350e+02,,5.000787e+01,,1.506870e+00,
201,,4.008144e-03,,2.494925e+02,,5.000787e+01,,1.508922e+00,
202,,4.007907e-03,,2.495075e+02,,5.000983e+01,,1.508355e+00,
203,,4.007670e-03,,2.495100e+02,,5.000688e+01,,1.508949e+00,
204,,4.007907e-03,,2.495025e+02,,5.000393e+01,,1.508220e+00,
205,,4.007433e-03,,2.495350e+02,,5.000786e+01,,1.509435e+00,
206,,4.007907e-03,,2.495000e+02,,5.000787e+01,,1.509813e+00,
207,,4.007670e-03,,2.495150e+02,,5.000688e+01,,1.510056e+00,
208,,4.007591e-03,,2.495325e+02,,5.000688e+01,,1.508733e+00,
209,,4.007749e-03,,2.495125e+02,,5.000787e+01,,1.511298e+00,
210,,4.007749e-03,,2.495125e+02,,5.000786e+01,,1.510137e+00,
211,,4.006959e-03,,2.495625e+02,,5.000688e+01,,1.506438e+00,
212,,4.006722e-03,,2.495775e+02,,5.000688e+01,,1.506573e+00,
213,,4.007275e-03,,2.495525e+02,,5.000787e+01,,1.506195e+00,
214,,4.007907e-03,,2.495225e+02,,5.000787e+01,,1.508139e+00,
215,,4.007670e-03,,2.495275e+02,,5.001180e+01,,1.507545e+00,
216,,4.007512e-03,,2.495375e+02,,5.001081e+01,,1.507869e+00,
217,,4.007117e-03,,2.495550e+02,,5.000885e+01,,1.506627e+00,
218,,4.007591e-03,,2.495150e+02,,5.000787e+01,,1.508031e+00,
219,,4.007196e-03,,2.495575e+02,,5.000688e+01,,1.506060e+00,
220,,4.007907e-03,,2.495025e+02,,5.001180e+01,,1.505358e+00,
221,,4.007828e-03,,2.495075e+02,,5.000786e+01,,1.505763e+00,
222,,4.008223e-03,,2.494925e+02,,5.000786e+01,,1.504764e+00,
223,,4.007670e-03,,2.495225e+02,,5.000983e+01,,1.508598e+00,
224,,4.008223e-03,,2.494825e+02,,5.000787e+01,,1.506114e+00,
225,,4.007828e-03,,2.495100e+02,,5.000786e+01,,1.505034e+00,
226,,4.008460e-03,,2.494825e+02,,5.000688e+01,,1.507329e+00,
227,,4.008381e-03,,2.494850e+02,,5.000885e+01,,1.508652e+00,
228,,4.008302e-03,,2.494800e+02,,5.001278e+01,,1.507194e+00,
229,,4.008302e-03,,2.494925e+02,,5.000590e+01,,1.508301e+00,
230,,4.008144e-03,,2.494950e+02,,5.001474e+01,,1.508976e+00,
231,,4.007986e-03,,2.494975e+02,,5.000885e+01,,1.502361e+00,
232,,4.008223e-03,,2.494900e+02,,5.001081e+01,,1.505169e+00,
233,,4.007986e-03,,2.495025e+02,,5.000786e+01,,1.505088e+00,
234,,4.009724e-03,,2.494475e+02,,5.000885e+01,,1.504683e+00,
235,,4.008065e-03,,2.494925e+02,,5.000885e+01,,1.507626e+00,
236,,4.007670e-03,,2.495175e+02,,5.000983e+01,,1.507329e+00,
237,,4.007907e-03,,2.495075e+02,,5.000786e+01,,1.506114e+00,
238,,4.007512e-03,,2.495200e+02,,5.001081e+01,,1.504197e+00,
239,,4.008302e-03,,2.494950e+02,,5.000688e+01,,1.505088e+00,
240,,4.007828e-03,,2.495075e+02,,5.000885e+01,,1.508328e+00,
241,,4.008144e-03,,2.494900e+02,,5.000688e+01,,1.506924e+00,
242,,4.008144e-03,,2.494875e+02,,5.000885e+01,,1.504197e+00,
243,,4.009803e-03,,2.494300e+02,,5.001081e+01,,1.504251e+00,
244,,4.008144e-03,,2.494925e+02,,5.002653e+01,,1.507086e+00,
245,,4.008302e-03,,2.494800e+02,,5.001180e+01,,1.506762e+00,
246,,4.007986e-03,,2.494950e+02,,5.000786e+01,,1.505034e+00,
247,,4.008381e-03,,2.494375e+02,,5.000688e+01,,1.503414e+00,
248,,4.008302e-03,,2.494950e+02,,5.000885e+01,,1.507032e+00,
249,,4.007986e-03,,2.495025e+02,,5.001278e+01,,1.503738e+00,
250,,4.007828e-03,,2.495100e+02,,5.000786e+01,,1.505115e+00,
251,,4.008618e-03,,2.494725e+02,,5.000688e+01,,1.503684e+00,
252,,4.008065e-03,,2.494925e+02,,5.000786e+01,,1.504926e+00,
253,,4.008223e-03,,2.494975e+02,,5.000885e+01,,1.504440e+00,
254,,4.008539e-03,,2.494775e+02,,5.001278e+01,,1.508787e+00,
255,,4.008144e-03,,2.494950e+02,,5.001081e+01,,1.506978e+00,
256,,4.008065e-03,,2.495000e+02,,5.000688e+01,,1.507221e+00,
257,,4.007986e-03,,2.494975e+02,,5.000983e+01,,1.506519e+00,
258,,4.008065e-03,,2.495075e+02,,5.000786e+01,,1.508787e+00,
259,,4.008065e-03,,2.494950e+02,,5.001376e+01,,1.510623e+00,
260,,4.007907e-03,,2.494975e+02,,5.000885e+01,,1.504656e+00,
261,,4.007512e-03,,2.495350e+02,,5.000885e+01,,1.508085e+00,
262,,4.007512e-03,,2.495350e+02,,5.000885e+01,,1.503981e+00,
263,,4.007828e-03,,2.495100e+02,,5.000885e+01,,1.505844e+00,
264,,4.007512e-03,,2.495325e+02,,5.000885e+01,,1.512162e+00,
265,,4.007828e-03,,2.495050e+02,,5.000983e+01,,1.508598e+00,
266,,4.007986e-03,,2.494975e+02,,5.000983e+01,,1.506519e+00,
267,,4.008223e-03,,2.494850e+02,,5.000983e+01,,1.507977e+00,
268,,4.008144e-03,,2.494975e+02,,5.000590e+01,,1.506411e+00,
269,,4.008144e-03,,2.494950e+02,,5.001180e+01,,1.508274e+00,
270,,4.008381e-03,,2.494725e+02,,5.000688e+01,,1.509219e+00,
271,,4.008381e-03,,2.494750e+02,,5.000983e+01,,1.506978e+00,
272,,4.008223e-03,,2.494850e+02,,5.001081e+01,,1.507734e+00,
273,,4.007986e-03,,2.495050e+02,,5.000983e+01,,1.507653e+00,
274,,4.008223e-03,,2.494875e+02,,5.001180e+01,,1.505709e+00,
275,,4.008460e-03,,2.494800e+02,,5.000983e+01,,1.510245e+00,
276,,4.008381e-03,,2.494700e+02,,5.001081e+01,,1.509732e+00,
277,,4.007907e-03,,2.495000e+02,,5.000688e+01,,1.509435e+00,
278,,4.009645e-03,,2.494450e+02,,5.000983e+01,,1.508139e+00,
279,,4.007986e-03,,2.494925e+02,,5.000786e+01,,1.510083e+00,
280,,4.007986e-03,,2.495100e+02,,5.000590e+01,,1.511028e+00,
281,,4.008144e-03,,2.494850e+02,,5.000786e+01,,1.506600e+00,
282,,4.008065e-03,,2.494900e+02,,5.000295e+01,,1.507950e+00,
283,,4.008381e-03,,2.494775e+02,,5.000786e+01,,1.506276e+00,
284,,4.008855e-03,,2.494475e+02,,5.000786e+01,,1.505331e+00,
285,,4.008539e-03,,2.494700e+02,,5.000885e+01,,1.505466e+00,
286,,4.008539e-03,,2.494675e+02,,5.000983e+01,,1.506978e+00,
287,,4.008144e-03,,2.494850e+02,,5.000885e+01,,1.508166e+00,
288,,4.008144e-03,,2.494850e+02,,5.000590e+01,,1.506006e+00,
289,,4.007907e-03,,2.494900e+02,,5.000885e+01,,1.508949e+00,
290,,4.009724e-03,,2.494475e+02,,5.000590e+01,,1.508544e+00,
291,,4.008855e-03,,2.494575e+02,,5.002850e+01,,1.505277e+00,
292,,4.008618e-03,,2.494675e+02,,5.001179e+01,,1.506546e+00,
293,,4.008697e-03,,2.494525e+02,,5.001081e+01,,1.508247e+00,
294,,4.009092e-03,,2.494375e+02,,5.000786e+01,,1.507626e+00,
295,,4.008776e-03,,2.494475e+02,,5.000885e+01,,1.507680e+00,
296,,4.009329e-03,,2.494175e+02,,5.000885e+01,,1.505952e+00,
297,,4.008855e-03,,2.494475e+02,,5.000884e+01,,1.508436e+00,
298,,4.008460e-03,,2.494650e+02,,5.000885e+01,,1.507329e+00,
299,,4.009329e-03,,2.494325e+02,,5.000786e+01,,1.506897e+00,
300,,4.008223e-03,,2.494850e+02,,5.001278e+01,,1.506600e+00,
301,,4.008776e-03,,2.494550e+02,,5.000885e+01,,1.506843e+00,
302,,4.009171e-03,,2.494400e+02,,5.000688e+01,,1.507815e+00,
303,,4.009092e-03,,2.494400e+02,,5.001376e+01,,1.508976e+00,
304,,4.008776e-03,,2.494625e+02,,5.000983e+01,,1.508544e+00,
305,,4.008381e-03,,2.494775e+02,,5.001179e+01,,1.509813e+00,
306,,4.008223e-03,,2.494775e+02,,5.000786e+01,,1.508814e+00,
307,,4.007749e-03,,2.495025e+02,,5.000393e+01,,1.509354e+00,
